Cell_ID,PRED_Intensity_MC_Ch07,SCALED_Intensity_MC_Ch07,PRED_Intensity_MC_Ch10,SCALED_Intensity_MC_Ch10,PRED_Intensity_MC_Ch11,SCALED_Intensity_MC_Ch11,Unnamed: 0,Touches_boundary,Gradient RMS_M01_Ch01,Intensity_MC_Ch07,Intensity_MC_Ch10,Intensity_MC_Ch11,DNA_pos,POSX,POSY,X_length,Y_length
6055.0,-0.2387249916791916,-0.6845836639404297,-0.2417697012424469,-0.8430478572845459,-0.16357383131980896,-0.0651802271604538,51410,0,54.63292139,419865.218,1945.061047,3786.107558,True,514,10,69,43
9063.0,-0.25463494658470154,-1.0043004751205444,0.09078612178564072,-1.9363933801651,0.23667961359024048,-1.1966893672943115,54752,0,60.56812218,383975.9709,1081.27907,1326.575581,True,547,52,67,43
5458.0,-0.84834223985672,-1.2793159484863281,2.984144687652588,3.1032211780548096,2.734154224395752,2.5412237644195557,49542,0,55.98888995,355568.9548,16190.37349,42393.34639,True,495,42,109,83
54546.0,0.005302080884575844,-0.7401703000068665,-0.03951754420995712,-0.8556896448135376,-0.7477631568908691,-1.6647008657455444,49494,0,51.76235273,413392.9186,1931.901163,817.6104651,True,494,94,57,43
51901.0,0.14851002395153046,0.31718432903289795,0.057480715215206146,-0.5855016708374023,-0.21649134159088135,0.06410892307758331,46556,0,51.05641705,555520.6484,2233.5625,4268.09375,True,465,56,61,48
9180.0,-0.001651240512728691,-0.18058520555496216,-0.35448068380355835,-0.37688928842544556,-0.6103506088256836,0.34988856315612793,54882,0,57.46281192,483373.7619,2498.333333,5562.428571,True,548,82,57,42
52032.0,0.11528982222080231,-0.16687802970409393,0.20898856222629547,-0.1695716679096222,-0.11842551827430725,-0.7374014854431152,46702,0,60.9949111,485229.0469,2792.546875,2030.53125,True,467,2,61,48
6973.0,3.1160829067230225,3.8963229656219482,1.8099403381347656,2.390592336654663,0.8745840191841125,1.5219908952713013,52429,0,54.50024064,1510499.831,11042.42373,16483.45763,True,524,29,85,59
51237.0,-0.1249450147151947,-0.6475325226783752,0.05411455035209656,-0.14498165249824524,-0.21093058586120605,-0.6062238812446594,45818,0,63.42365455,424235.5,2829.666667,2293.041667,True,458,18,61,51
7332.0,-0.5365484356880188,-1.3827621936798096,-1.1797765493392944,-1.6523571014404297,-0.6917680501937866,-0.841864287853241,52829,0,52.23004764,345436.3043,1259.456522,1843.149457,True,528,29,53,46
52338.0,0.50201416015625,0.4602240324020386,1.3343483209609985,1.7287994623184204,2.628124237060547,2.988003730773926,47041,0,56.47264041,578178.25,7739.75,64140.125,True,470,41,101,59
5037.0,-0.011284733191132545,-0.1762855052947998,-0.031003562733530998,-0.16233406960964203,-0.28883183002471924,-0.02040684223175049,44865,0,59.95709723,483954.968,2803.421512,3946.526163,True,448,65,61,43
55164.0,-0.052664004266262054,-0.34701478481292725,0.17234854400157928,-0.09625022113323212,-0.032674118876457214,-0.5317782759666443,50181,0,58.53711126,461405.2841,2904.693182,2456.846591,True,501,81,61,44
52444.0,0.023537185043096542,-0.12110842019319534,0.050042979419231415,-0.23781754076480865,-0.5161397457122803,-0.6191971898078918,47159,0,61.35758196,491475.7692,2692.057692,2265.634615,True,471,59,59,52
54562.0,-0.18214568495750427,-0.5055152773857117,-0.2102707028388977,-0.9638234972953796,-0.535337507724762,-0.6206731200218201,49512,0,58.0148345,441412.325,1822.9125,2262.5375,True,495,12,65,50
54835.0,-0.07368282228708267,-0.36353063583374023,-0.062321752309799194,-0.2266143411397934,-0.3821386992931366,-0.2571030259132385,49815,0,63.00677914,459280.4302,2708.302326,3169.133721,True,498,15,59,43
53884.0,-0.23009102046489716,-0.32763904333114624,-0.5981006622314453,-1.941465973854065,-0.5727018117904663,-0.7203445434570312,48758,0,50.18101863,463910.6125,1078.3375,2062.8875,True,487,58,61,50
54948.0,0.034706681966781616,-0.30121418833732605,-0.027897028252482414,-0.05820518732070923,-0.28438234329223633,-0.4965404272079468,49940,0,58.56995655,467349.3529,2964.647059,2538.411765,True,499,40,61,51
54001.0,-0.04238016903400421,0.04988042265176773,-0.19445601105690002,0.4386430084705353,-0.11966392397880554,0.0018822154961526394,48890,0,52.64734849,515532.4461,3871.20098,4028.901961,True,488,90,59,51
54530.0,-0.02163509465754032,-0.26798149943351746,-0.05384880304336548,-0.17912322282791138,-0.43917661905288696,-0.5654937028884888,49477,0,51.80585688,471710.22,2778.26,2381.26,True,494,77,59,50
52990.0,-0.23793987929821014,-0.2980691194534302,-0.12071693688631058,-0.005894343834370375,-0.36411750316619873,0.10509391129016876,47765,0,55.22940587,467760.3198,3049.107558,4433.340116,True,477,65,69,43
8017.0,0.20696324110031128,0.10615118592977524,0.504162609577179,0.8092886209487915,0.5722381472587585,0.4877791106700897,53590,0,63.66848325,523704.0204,4723.734694,6320.729592,True,535,90,83,49
8872.0,-0.17197346687316895,-0.5181707143783569,0.45570793747901917,0.7362207174301147,0.42817074060440063,0.062458232045173645,54539,0,55.12537775,439853.8405,4541.978448,4261.568966,True,545,39,69,58
8823.0,0.8718016147613525,0.41235029697418213,2.1590888500213623,2.8371529579162598,2.796142816543579,2.077571153640747,54485,0,56.3310647,570493.9484,14034.82738,27585.05952,True,544,85,156,63
5609.0,-0.3581618666648865,-0.4530598223209381,-0.589591383934021,-0.8937843441963196,-0.3754783272743225,-0.8659254312515259,50914,0,52.50945896,447931.1563,1892.78125,1802.5,True,509,14,69,48
8820.0,0.36908820271492004,0.3155478537082672,1.1132628917694092,0.020305313169956207,2.1603004932403564,2.2235634326934814,54482,0,50.46135079,555266.6356,3092.309322,31581.80932,True,544,82,93,59
979.0,0.31115663051605225,-0.055379465222358704,0.04332257807254791,-0.23905976116657257,-0.3021673560142517,-0.6086635589599609,55569,0,59.17596813,500587.51,2690.2625,2287.8625,True,555,69,53,50
51929.0,-0.3507506251335144,-0.4923187494277954,-0.6596406102180481,-2.2076737880706787,-0.27076825499534607,-0.967972993850708,46586,0,51.57969699,443043.3191,927.3244681,1639.827128,True,465,86,67,47
51452.0,0.21569661796092987,-0.19522570073604584,0.2883383333683014,-0.36211293935775757,-0.1971895545721054,-0.8031222224235535,46057,0,57.1722679,481399.9864,2518.236364,1910.536364,True,460,57,53,55
6392.0,1.1578787565231323,1.4954943656921387,1.4187438488006592,1.3165256977081299,1.250511646270752,1.1886669397354126,51784,0,60.01133264,772179.7782,6202.685484,12102.70161,True,517,84,75,62
53563.0,0.13734591007232666,-0.15825426578521729,0.04835653305053711,-0.2436828911304474,-0.2573494613170624,0.0039041603449732065,48402,0,60.05561104,486399.9337,2683.591837,4036.459184,True,484,2,58,49
53883.0,-0.26005393266677856,-0.43812572956085205,0.35836467146873474,-0.6374727487564087,0.29073452949523926,-0.5582531094551086,48757,0,61.81767139,449804.6176,2172.088235,2397.294118,True,487,57,84,51
5055.0,-0.2440185695886612,-0.5195823907852173,-0.46866750717163086,-0.6491968035697937,-0.23442324995994568,-0.3658113181591034,45065,0,57.08570469,439680.3431,2158.455882,2865.387255,True,450,65,67,51
54693.0,-0.19578565657138824,-0.3261455297470093,0.005977148190140724,-0.1796494573354721,-0.2778869569301605,-0.26847416162490845,49657,0,56.39893397,464104.2932,2777.475,3135.909091,True,496,57,61,55
50998.0,-0.015733974054455757,0.830302894115448,-0.10015099495649338,0.2667720317840576,-0.16171789169311523,0.2261689007282257,45551,0,55.87548426,641180.5482,3529.903509,4959.815789,True,455,51,64,57
5905.0,0.05981574207544327,-0.003764841239899397,0.22796782851219177,0.7896822094917297,0.5032688975334167,2.9510326385498047,51243,0,65.32916119,507860.8924,4674.261628,61979.5814,True,512,43,85,43
50668.0,1.9986858367919922,2.04465913772583,1.2118895053863525,1.4632811546325684,0.638479471206665,0.2640310525894165,45185,0,55.24486198,900271.875,6711.273438,5136.953125,True,451,85,100,64
53102.0,-0.09861701726913452,0.004126577638089657,0.06710951775312424,0.43544134497642517,-0.05185985565185547,-0.1390175223350525,47891,0,57.58459908,508982.2041,3864.55102,3535.673469,True,478,91,69,49
55010.0,-0.11930641531944275,0.24891570210456848,-0.053938016295433044,-0.04336477816104889,0.5024793744087219,0.26336216926574707,50011,0,57.79393325,545022.0245,2988.367647,5133.769608,True,500,11,101,51
6025.0,2.544652223587036,3.104675054550171,1.9355496168136597,2.5846903324127197,1.265265703201294,2.234980344772339,51377,0,51.01107247,1210692.556,12255.47531,31917.75772,True,513,77,84,81
50995.0,0.004516849294304848,-0.5564074516296387,0.02759467251598835,-0.7044634222984314,-0.12328168749809265,-0.989070475101471,45548,0,50.8964186,435178.4477,2095.337209,1608.072674,True,455,48,53,43
53356.0,-0.34585899114608765,-0.5793960690498352,-0.06274279952049255,0.40052562952041626,-0.39558112621307373,2.752185106277466,48172,0,53.62208984,432391.4706,3792.767157,51547.91176,True,481,72,69,51
8854.0,-0.2172851413488388,-0.3061641454696655,0.07249828428030014,-0.37365707755088806,0.26974427700042725,1.1636024713516235,54519,0,52.00630548,466703.2653,2502.673469,11824.79592,True,545,19,69,49
6890.0,-0.15260249376296997,-0.1456504911184311,0.09723170846700668,0.6931443214416504,0.021313011646270752,1.290907621383667,52337,0,63.46643412,488116.2868,4438.120098,13305.62255,True,523,37,75,51
6804.0,-0.26471516489982605,-0.8628284931182861,1.2518540620803833,-0.9297652840614319,1.2655606269836426,0.17385219037532806,52242,0,53.67045544,399461.8433,1856.559701,4725.059701,True,522,42,91,67
53700.0,0.02060365490615368,-0.36721184849739075,0.17777523398399353,-0.6505971550941467,-0.20477192103862762,-0.7951033115386963,48555,0,64.10804894,458808.1563,2156.833333,1924.789063,True,485,55,59,48
54662.0,-0.6627441644668579,-0.7353678941726685,-0.1255282610654831,-0.7319002747535706,-0.2788504362106323,-0.8166475892066956,49623,0,58.60690467,413948.1324,2064.691176,1886.735294,True,496,23,61,51
6691.0,0.15105117857456207,-0.3915306329727173,0.08404438942670822,-0.5384705066680908,-0.10070022940635681,-1.0241425037384033,52116,0,57.82179909,455700.4128,2290.69186,1556.639535,True,521,16,58,43
680.0,-0.17530812323093414,-0.27573537826538086,-0.28484249114990234,0.08395233005285263,0.016141429543495178,0.02393108420073986,52248,0,52.71104714,470689.1122,3199.826531,4112.081633,True,522,48,77,49
53654.0,0.19377917051315308,0.9248695969581604,0.09873942285776138,-0.24745401740074158,-0.20520080626010895,0.7002255916595459,48503,0,50.66051504,658352.4186,2678.162791,7696.255814,True,485,3,61,43
5383.0,-0.47362878918647766,-0.7121167778968811,-1.0257914066314697,-0.20385895669460297,-0.3238183259963989,0.40420156717300415,48709,0,58.34701956,416646.8,2741.6,5849.6,True,487,9,67,35
5335.0,2.003615140914917,2.4575068950653076,0.9301312565803528,1.6389552354812622,0.3338805139064789,0.314026802778244,48176,0,50.18432176,1010376.828,7375.206897,5380.586207,True,481,76,76,58
6779.0,-0.07976845651865005,-0.17265310883522034,0.05332621932029724,0.26272234320640564,-0.10431084036827087,-0.28746429085731506,52213,0,51.21647287,484446.5174,3522.235465,3081.197674,True,522,13,61,43
53454.0,-0.04684343934059143,-0.08071193099021912,-0.039503663778305054,0.15202513337135315,-0.42895519733428955,-0.1612083613872528,48281,0,50.17486389,497055.9342,3318.960526,3463.697368,True,482,81,66,57
6458.0,0.07639680057764053,-0.484470009803772,0.120453841984272,-0.11147961765527725,0.08965596556663513,-0.2643410861492157,51857,0,53.81114483,444016.2209,2881.034884,3147.944767,True,518,57,59,43
50405.0,0.16725529730319977,-0.48683443665504456,0.09746633470058441,-0.637451171875,-0.19753259420394897,-1.0178264379501343,44894,0,54.60792124,443722.9128,2172.113372,1565.77907,True,448,94,56,43
55423.0,-0.0071209389716386795,-0.6754654049873352,0.9038859009742737,0.008226213976740837,1.5326844453811646,1.143165946006775,50469,0,57.47746651,420936.5472,3072.316038,11602.9316,True,504,69,117,53
8467.0,-0.4117273688316345,-0.3029387593269348,-0.9327083826065063,-1.3878852128982544,-0.615818977355957,-0.8217079043388367,54089,0,51.92923576,467124.1512,1451.659884,1877.906977,True,540,89,57,43
9748.0,-0.1352611929178238,-0.1764720380306244,0.1983705759048462,-0.5027332901954651,-0.12112471461296082,-0.10000202059745789,55512,0,53.05972009,483929.7386,2335.077273,3665.865909,True,555,12,61,55
52187.0,-0.40669700503349304,-0.8169679641723633,0.22754456102848053,0.1882234662771225,-0.22754818201065063,-0.4231165945529938,46873,0,53.14426353,404614.7054,3384.107143,2717.169643,True,468,73,69,56
9315.0,-0.019785510376095772,-0.4260590672492981,-0.07332908362150192,-0.2555229365825653,-0.17178945243358612,-0.362932950258255,55032,0,51.73669405,451324.0833,2666.583333,2873.041667,True,550,32,59,54
9434.0,0.0071229711174964905,0.04805510491132736,-0.06811828166246414,-0.13232780992984772,-0.30519455671310425,0.11360938847064972,55164,0,62.50972083,515269.5213,2848.960106,4468.468085,True,551,64,61,47
9643.0,0.8141169548034668,0.9306464791297913,1.1035521030426025,1.0051709413528442,1.106930136680603,2.0543200969696045,55396,0,50.86856407,659416.1961,5247.686275,26996.98039,True,553,96,77,51
7295.0,-0.06500205397605896,-0.4292956292629242,-0.18027952313423157,0.35237395763397217,-0.10354962944984436,-0.3028299808502197,52787,0,51.36905924,450916.0233,3695.953488,3037.627907,True,527,87,60,43
8698.0,0.2446659952402115,-0.5767369866371155,0.5978984832763672,0.2555150091648102,0.3705657422542572,-0.07509852200746536,54345,0,60.14938565,432712.9259,3508.62963,3751.462963,True,543,45,60,54
5747.0,0.020023968070745468,-0.2281314879655838,-0.031975001096725464,-0.4427480101585388,-0.12032243609428406,-0.13110066950321198,51067,0,54.1632187,476993.1134,2411.520349,3561.712209,True,510,67,53,43
8052.0,0.19976650178432465,-0.48408573865890503,0.22665786743164062,-0.7490350604057312,0.03237515687942505,0.08789347857236862,53629,0,55.44089288,444063.91,2045.78,4363.225,True,536,29,53,50
53767.0,-0.06486796587705612,-0.24365155398845673,-0.046082817018032074,-0.6986774802207947,-0.03847302496433258,-0.5104537606239319,48628,0,52.92324294,474928.6293,2101.857759,2505.887931,True,486,28,58,58
51372.0,0.042298778891563416,-0.3792608678340912,0.06295312196016312,-0.22768200933933258,-0.12828359007835388,-0.7069021463394165,45968,0,51.21038154,457265.75,2706.75,2088.75,True,459,68,57,41
55783.0,-0.07773584872484207,-0.49724650382995605,-0.1716741919517517,-0.7134653329849243,-0.4316296875476837,-0.9165676832199097,50868,0,51.59161282,442433.5814,2085.232558,1719.848837,True,508,68,60,43
7127.0,0.24434474110603333,0.069536492228508,0.18047349154949188,0.28977611660957336,0.0014164000749588013,-0.3722316026687622,52601,0,57.34261042,518372.2843,3573.779412,2848.387255,True,526,1,56,51
51430.0,0.19122445583343506,-0.05904229357838631,0.11140672117471695,0.05141904205083847,-0.1508541703224182,-0.35853952169418335,46033,0,56.95658399,500075.3314,3144.409884,2884.764535,True,460,33,53,43
9262.0,0.02941674366593361,-0.14860500395298004,0.06708703935146332,0.08484721183776855,-0.3654721975326538,-0.5834663510322571,54973,0,56.58953568,487713.4063,3201.364583,2341.921875,True,549,73,58,48
9121.0,4.264216423034668,4.325233459472656,2.733605146408081,2.513244390487671,1.8392990827560425,1.3700379133224487,54817,0,51.83949756,1702864.038,11794.19231,14318.11538,True,548,17,85,65
5427.0,0.22684799134731293,0.12027908861637115,0.04747037589550018,-0.3618783950805664,-0.3577168583869934,-0.4473135769367218,49198,0,57.37856518,525775.9196,2518.553571,2656.910714,True,491,98,58,42
53301.0,1.6176875829696655,2.4623606204986572,1.0920966863632202,2.3365468978881836,0.931460976600647,1.1875406503677368,48112,0,52.94969703,1011748.306,10726.56019,12090.07407,True,481,12,117,81
6435.0,-0.48292800784111023,-0.7883964776992798,-0.508402943611145,-0.48344358801841736,-0.6316400766372681,-0.9963783621788025,51832,0,64.51158493,407858.5217,2359.391304,1597.217391,True,518,32,68,46
9550.0,0.1340181976556778,0.26128801703453064,0.013046639040112495,0.3685171902179718,-0.271712988615036,0.6186688542366028,55293,0,53.07653921,546909.8575,3728.1325,7135.9525,True,552,93,61,50
52652.0,0.24838760495185852,-0.1850735992193222,0.020831214264035225,-0.1783127784729004,-0.3384316563606262,-0.5953705906867981,47390,0,58.57712249,482767.7959,2779.469388,2316.22449,True,473,90,59,49
51042.0,-0.19006158411502838,-0.06075764074921608,0.5078614354133606,0.7202997803688049,0.12983374297618866,-0.2169349491596222,45602,0,57.13307584,499835.6518,4503.3125,3289.341518,True,456,2,69,56
6366.0,0.002379780635237694,-0.8790570497512817,-0.17303362488746643,1.5438917875289917,-0.5345539450645447,0.4188680946826935,51755,0,57.74041391,397654.1776,7008.164474,5929.657895,True,517,55,52,38
52642.0,-0.411880224943161,-0.7411986589431763,-0.3080090880393982,-0.3885878920555115,-0.5997416973114014,-1.0066215991973877,47379,0,59.754413,413274.125,2482.6875,1582.125,True,473,79,61,50
87.0,0.11759807169437408,-0.0480508916079998,0.09393161535263062,0.2761569917201996,-0.02935759723186493,2.2291133403778076,54459,0,54.03623059,501613.8512,3547.738095,31744.67262,True,544,59,58,42
5488.0,0.22024507820606232,-0.016368046402931213,0.058806322515010834,-0.058487482368946075,-0.26084715127944946,-0.5678584575653076,49875,0,53.66440435,506075.1919,2964.197674,2376.046512,True,498,75,53,43
6412.0,-0.3356875479221344,-0.5817794799804688,-0.11840435117483139,-0.7664876580238342,-0.17943242192268372,-0.04218469187617302,51807,0,62.52633172,432103.5441,2026.696078,3867.666667,True,518,7,61,51
9655.0,-0.3466779887676239,-0.21153287589550018,-0.41754525899887085,-1.5195852518081665,-0.023692533373832703,-0.001329622115008533,55409,0,50.75913571,479211.0,1352.536765,4016.926471,True,554,9,61,51
6969.0,-0.13539661467075348,-0.11476504802703857,-0.3217335343360901,-0.06069095805287361,-0.4568648636341095,-0.023942328989505768,52424,0,52.21499119,492347.8462,2960.692308,3933.615385,True,524,24,67,52
7782.0,-0.207521453499794,-0.6726331114768982,-0.20049816370010376,-0.16727633774280548,-0.3371644616127014,-0.6595228910446167,53328,0,54.5957565,421269.8795,2795.991071,2182.517857,True,533,28,61,56
7512.0,-0.11294274032115936,-0.5268917083740234,0.014493169263005257,-0.9127416014671326,-0.20787639915943146,0.29130277037620544,53029,0,54.83289696,438783.08,1873.61,5268.45,True,530,29,61,50
85.0,0.3929787278175354,0.14311277866363525,0.6736212372779846,-0.3834593892097473,0.5862191915512085,2.429673194885254,54237,0,61.26457611,529141.8946,2489.534314,38229.42157,True,542,37,77,51
51956.0,0.18282434344291687,0.020108964294195175,0.022285686805844307,0.03608124703168869,-0.2504764497280121,0.5512272715568542,46616,0,55.8776945,511260.7721,3118.617647,6703.566176,True,466,16,53,51
9023.0,2.688354969024658,2.73140025138855,1.604365348815918,1.6720267534255981,0.8457179069519043,0.675614058971405,54708,0,61.51171557,1090755.356,7507.353814,7522.688559,True,547,8,78,59
7994.0,2.4123950004577637,2.6815121173858643,1.4096547365188599,1.7889091968536377,0.7474654316902161,0.854084312915802,53563,0,53.67347528,1075652.926,7993.651961,8875.838235,True,535,63,92,51
52581.0,-4.4605865478515625,-5.308733940124512,-2.043748378753662,-1.2389484643936157,-1.529282569885254,-1.1349929571151733,47311,0,60.01915397,115305.5429,1572.535714,1404.646429,True,473,11,45,35
55514.0,0.15199920535087585,-0.11670394986867905,0.12384336441755295,-0.9443075060844421,0.07961830496788025,-0.30638355016708374,50570,0,56.75219937,492081.125,1842.117647,3027.639706,True,505,70,59,51
52325.0,-0.015184590592980385,-0.252963125705719,-0.03746693581342697,0.0861458107829094,-0.15133146941661835,0.03710291534662247,47027,0,53.67531764,473694.2935,3203.597826,4162.589674,True,470,27,53,46
50060.0,0.036078184843063354,-0.26337483525276184,0.09884408861398697,-0.3613899350166321,-0.0026656538248062134,-0.706546425819397,44511,0,57.0520923,472317.9184,2519.214286,2089.438776,True,445,11,57,49
52481.0,-0.033424630761146545,-0.3627788722515106,-0.24934351444244385,-0.7993150949478149,-0.39612215757369995,-1.0886379480361938,47200,0,53.53345878,459376.9375,1991.28125,1466.3125,True,472,0,58,48
52689.0,-0.12213124334812164,-0.40066564083099365,-0.01924416981637478,-0.3575022220611572,-0.25106069445610046,-0.8799578547477722,47430,0,58.83414497,454538.4792,2524.479167,1779.208333,True,474,30,61,48
8717.0,2.7206692695617676,1.6568814516067505,2.9701151847839355,1.9197243452072144,2.4059629440307617,1.5734926462173462,54367,0,55.76799185,807805.653,8575.369403,17289.33209,True,543,67,93,67
54008.0,-0.10089823603630066,-0.03984583914279938,-0.08479632437229156,0.3432427644729614,-0.3817395865917206,2.491554021835327,48897,0,65.20508583,502765.4375,3677.875,40486.03125,True,488,97,68,48
553.0,2.378079891204834,2.4556562900543213,1.3978339433670044,1.5775810480117798,0.5869032144546509,0.28176185488700867,50443,0,52.75636128,1009854.356,7136.101695,5222.067797,True,504,43,93,59
7967.0,-0.21546538174152374,-0.5329519510269165,-0.3306978642940521,-2.496798038482666,-0.32007157802581787,-0.2307559698820114,53533,0,57.03969583,438040.5408,692.2857143,3247.47449,True,535,33,69,49
52097.0,-0.34940481185913086,-0.6513094902038574,-0.295185923576355,-0.7022805213928223,-0.4640139937400818,-1.0224722623825073,46773,0,60.48028347,423787.9231,2097.794872,1559.051282,True,467,73,60,39
5594.0,-0.01962180994451046,-0.16807995736598969,0.030272411182522774,0.22101087868213654,-0.22535830736160278,-0.14573654532432556,50897,0,57.78986829,485066.0814,3444.218023,3513.723837,True,508,97,61,43
